Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
65022,65022,GridRulesBasicOnly_0,2,failure,unknown-correct,correct,,,
65022,15053,GridRulesBasicOnly_0,3,failure,insight,correct,APPLY_OR,,
15053,67813,GridRulesBasicOnly_0,4,failure,insight,correct,CROSS_OUT,,
67813,67813,GridRulesBasicOnly_0,5,failure,insight,correct,CROSS_OUT,,
67813,19712,GridRulesBasicOnly_0,6,failure,insight,correct,BEFORE_NOINFO,,
19712,27667,GridRulesBasicOnly_0,7,failure,insight,incorrect,OPENING,,
27667,65849,GridRulesBasicOnly_0,8,failure,insight,incorrect,CROSS_OUT,,
65849,30012,GridRulesBasicOnly_0,9,failure,insight,correct,APPLY_OR,,
30012,64829,GridRulesBasicOnly_0,10,failure,insight,correct,CROSS_OUT,,
64829,64829,GridRulesBasicOnly_0,11,failure,insight,correct,CROSS_OUT,,
64829,51648,GridRulesBasicOnly_0,12,failure,insight,correct,OPENING,,
51648,51648,GridRulesBasicOnly_0,13,failure,insight,incorrect,OPENING,,
51648,74819,GridRulesBasicOnly_0,14,failure,,,,,
65996,96278,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_NOT,,
96278,40978,GridRulesBasicOnly_1,1,success,insight,correct,APPLY_IS,,
40978,89468,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
89468,89468,GridRulesBasicOnly_1,3,success,insight,correct,CROSS_OUT,,
89468,72134,GridRulesBasicOnly_1,4,success,insight,correct,APPLY_OR,,
72134,29845,GridRulesBasicOnly_1,5,success,insight,correct,CROSS_OUT,,
29845,29845,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
29845,17063,GridRulesBasicOnly_1,7,success,insight,correct,OPENING,,
17063,29845,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
29845,17063,GridRulesBasicOnly_1,9,success,insight,correct,OPENING,,
17063,78698,GridRulesBasicOnly_1,10,success,,,,,
69084,10727,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_IS,,
10727,59274,GridRulesBasicOnly_1,1,success,insight,correct,CROSS_OUT,,
59274,59274,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
59274,39904,GridRulesBasicOnly_1,3,success,insight,correct,APPLY_OR,,
39904,67634,GridRulesBasicOnly_1,4,success,insight,correct,CROSS_OUT,,
67634,92407,GridRulesBasicOnly_1,5,success,insight,correct,APPLY_NOT,,
92407,43932,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
43932,67301,GridRulesBasicOnly_1,7,success,insight,correct,OPENING,,
67301,43932,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
43932,43932,GridRulesBasicOnly_1,9,success,insight,correct,CROSS_OUT,,
43932,47169,GridRulesBasicOnly_1,10,success,,,,,
94403,91425,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_IS,,
91425,22608,GridRulesBasicOnly_1,1,success,insight,correct,APPLY_NOT,,
22608,56926,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
56926,71313,GridRulesBasicOnly_1,3,success,insight,correct,APPLY_OR,,
71313,42121,GridRulesBasicOnly_1,4,success,insight,correct,CROSS_OUT,,
42121,42121,GridRulesBasicOnly_1,5,success,insight,correct,CROSS_OUT,,
42121,42121,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
42121,64708,GridRulesBasicOnly_1,7,success,insight,correct,OPENING,,
64708,42121,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
42121,42121,GridRulesBasicOnly_1,9,success,insight,correct,CROSS_OUT,,
42121,44833,GridRulesBasicOnly_1,10,success,,,,,
90591,35283,GridRulesBasicOnly_1,0,success,unknown-correct,correct,,,
35283,37137,GridRulesBasicOnly_1,1,success,insight,correct,APPLY_OR,,
37137,58235,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
58235,58235,GridRulesBasicOnly_1,3,success,insight,correct,CROSS_OUT,,
58235,40165,GridRulesBasicOnly_1,4,success,insight,correct,APPLY_OR,,
40165,82052,GridRulesBasicOnly_1,5,success,insight,correct,CROSS_OUT,,
82052,74759,GridRulesBasicOnly_1,6,success,insight,correct,APPLY_OR,,
74759,52899,GridRulesBasicOnly_1,7,success,insight,correct,CROSS_OUT,,
52899,52899,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
52899,52899,GridRulesBasicOnly_1,9,success,insight,correct,CROSS_OUT,,
52899,52899,GridRulesBasicOnly_1,10,success,insight,correct,CROSS_OUT,,
52899,17330,GridRulesBasicOnly_1,11,success,,,,,
54114,46440,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_IS,,
46440,81648,GridRulesBasicOnly_1,1,success,insight,correct,CROSS_OUT,,
81648,81648,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
81648,70034,GridRulesBasicOnly_1,3,success,insight,correct,APPLY_OR,,
70034,84059,GridRulesBasicOnly_1,4,success,insight,correct,CROSS_OUT,,
84059,13811,GridRulesBasicOnly_1,5,success,insight,correct,APPLY_OR,,
13811,18133,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
18133,18133,GridRulesBasicOnly_1,7,success,insight,correct,CROSS_OUT,,
18133,18133,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
18133,18133,GridRulesBasicOnly_1,9,success,insight,correct,CROSS_OUT,,
18133,85186,GridRulesBasicOnly_1,10,success,,,,,
83135,51046,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_IS,,
51046,38063,GridRulesBasicOnly_1,1,success,insight,correct,CROSS_OUT,,
38063,98081,GridRulesBasicOnly_1,2,success,insight,correct,APPLY_OR,,
98081,24160,GridRulesBasicOnly_1,3,success,insight,correct,CROSS_OUT,,
24160,24160,GridRulesBasicOnly_1,4,success,insight,correct,CROSS_OUT,,
24160,84800,GridRulesBasicOnly_1,5,success,insight,correct,APPLY_OR,,
84800,69013,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
69013,69013,GridRulesBasicOnly_1,7,success,insight,correct,CROSS_OUT,,
69013,69013,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
69013,95231,GridRulesBasicOnly_1,9,success,insight,correct,OPENING,,
95231,94655,GridRulesBasicOnly_1,10,success,,,,,
21340,20448,GridRulesBasicOnly_1,0,failure,insight,correct,APPLY_IS,,
20448,27184,GridRulesBasicOnly_1,1,failure,insight,correct,CROSS_OUT,,
27184,27184,GridRulesBasicOnly_1,2,failure,insight,correct,CROSS_OUT,,
27184,46379,GridRulesBasicOnly_1,3,failure,unknown-correct,correct,,,
46379,72784,GridRulesBasicOnly_1,4,failure,insight,correct,BEFORE_NOINFO,,
72784,16643,GridRulesBasicOnly_1,5,failure,unknown-incorrect,incorrect,,,
16643,40352,GridRulesBasicOnly_1,6,failure,insight,incorrect,CROSS_OUT,,
40352,40352,GridRulesBasicOnly_1,7,failure,insight,incorrect,CROSS_OUT,,
40352,40551,GridRulesBasicOnly_1,8,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
40551,63626,GridRulesBasicOnly_1,9,failure,unknown-correct,correct,,,
63626,73313,GridRulesBasicOnly_1,10,failure,insight,incorrect,OPENING,,
73313,80326,GridRulesBasicOnly_1,11,failure,insight,incorrect,CROSS_OUT,,
80326,73313,GridRulesBasicOnly_1,12,failure,insight,incorrect,OPENING,,
73313,47170,GridRulesBasicOnly_1,13,failure,insight,incorrect,APPLY_OR,,
47170,72887,GridRulesBasicOnly_1,14,failure,insight,incorrect,CROSS_OUT,,
72887,72887,GridRulesBasicOnly_1,15,failure,insight,incorrect,CROSS_OUT,,
72887,53052,GridRulesBasicOnly_1,16,failure,insight,incorrect,TRANS_ABC_TRUE,,
53052,15112,GridRulesBasicOnly_1,17,failure,insight,incorrect,CROSS_OUT,,
15112,75260,GridRulesBasicOnly_1,18,failure,insight,incorrect,APPLY_OR,,
75260,36315,GridRulesBasicOnly_1,19,failure,insight,incorrect,CROSS_OUT,,
36315,36315,GridRulesBasicOnly_1,20,failure,insight,incorrect,CROSS_OUT,,
36315,75260,GridRulesBasicOnly_1,21,failure,insight,incorrect,TRANS_ABC_TRUE,,
