Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
22025,91820,CrossOpenBasicOnly,9,failure,,,,,
78241,95882,CrossOpenBasicOnly,0,failure,insight,correct,APPLY_NOT,,
95882,24612,CrossOpenBasicOnly,1,failure,unknown-correct,correct,,,
24612,51451,CrossOpenBasicOnly,2,failure,insight,correct,APPLY_OR,,
51451,70042,CrossOpenBasicOnly,3,failure,insight,correct,CROSS_OUT,,
70042,70042,CrossOpenBasicOnly,4,failure,insight,correct,CROSS_OUT,,
70042,15981,CrossOpenBasicOnly,5,failure,unknown-incorrect,incorrect,,,
15981,26527,CrossOpenBasicOnly,6,failure,insight,incorrect,OPENING,,
26527,27961,CrossOpenBasicOnly,7,failure,insight,incorrect,CROSS_OUT,,
27961,60068,CrossOpenBasicOnly,8,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
60068,31111,CrossOpenBasicOnly,9,failure,insight,incorrect,OPENING,,
31111,67518,CrossOpenBasicOnly,10,failure,insight,incorrect,CROSS_OUT,,
67518,31111,CrossOpenBasicOnly,11,failure,insight,incorrect,OPENING,,
31111,45350,CrossOpenBasicOnly,12,failure,,,,,
89959,35221,CrossOpenBasicOnly,0,failure,unknown-correct,correct,,,
35221,88782,CrossOpenBasicOnly,1,failure,unknown-incorrect,incorrect,,,
88782,75884,CrossOpenBasicOnly,2,failure,insight,incorrect,CROSS_OUT,,
75884,84934,CrossOpenBasicOnly,3,failure,insight,incorrect,APPLY_BEFORE_N_SPOTS,,
84934,31215,CrossOpenBasicOnly,4,failure,insight,incorrect,CROSS_OUT,,
31215,31215,CrossOpenBasicOnly,5,failure,insight,incorrect,CROSS_OUT,,
31215,54728,CrossOpenBasicOnly,6,failure,insight,incorrect,OPENING,,
54728,31215,CrossOpenBasicOnly,7,failure,insight,incorrect,CROSS_OUT,,
31215,31215,CrossOpenBasicOnly,8,failure,insight,correct,CROSS_OUT,,
31215,54728,CrossOpenBasicOnly,9,failure,insight,incorrect,OPENING,,
54728,58134,CrossOpenBasicOnly,10,failure,,,,,
72765,30014,CrossOpenBasicOnly,0,failure,unknown-incorrect,incorrect,,,
30014,71551,CrossOpenBasicOnly,1,failure,insight,incorrect,CROSS_OUT,,
71551,78692,CrossOpenBasicOnly,2,failure,insight,correct,APPLY_OR,,
78692,48730,CrossOpenBasicOnly,3,failure,insight,correct,CROSS_OUT,,
48730,48730,CrossOpenBasicOnly,4,failure,insight,correct,CROSS_OUT,,
48730,48730,CrossOpenBasicOnly,5,failure,insight,incorrect,CROSS_OUT,,
48730,30439,CrossOpenBasicOnly,6,failure,insight,incorrect,OPENING,,
30439,48730,CrossOpenBasicOnly,7,failure,insight,correct,CROSS_OUT,,
48730,42002,CrossOpenBasicOnly,8,failure,insight,correct,OPENING,,
42002,48730,CrossOpenBasicOnly,9,failure,insight,correct,CROSS_OUT,,
48730,95016,CrossOpenBasicOnly,10,failure,,,,,
